unique_id,ds,y
delhi,2025-10-01,190265.85
delhi,2025-11-01,189581.37
delhi,2025-12-01,212501.84
delhi,2026-01-01,214001.82
delhi,2026-02-01,210899.34
delhi,2026-03-01,247209.31
delhi,2026-04-01,208671.41
delhi,2026-05-01,217173.3
delhi,2026-06-01,221563.4
delhi,2026-07-01,239030.86
dnh and dd,2018-07-01,27050.33
dnh and dd,2018-08-01,33052.86
dnh and dd,2018-09-01,30548.57
dnh and dd,2018-10-01,30289.870000000003
dnh and dd,2018-11-01,27020.629999999997
dnh and dd,2018-12-01,30101.829999999998
dnh and dd,2019-01-01,30129.629999999997
dnh and dd,2019-02-01,27716.36
dnh and dd,2019-03-01,30113.72
dnh and dd,2019-04-01,27683.839999999997
dnh and dd,2019-05-01,29488.559999999998
dnh and dd,2019-06-01,28073.25
dnh and dd,2019-07-01,29253.43
dnh and dd,2019-08-01,26166.36
dnh and dd,2019-09-01,25201.54
dnh and dd,2019-10-01,25390.8
dnh and dd,2019-11-01,25521.309999999998
dnh and dd,2019-12-01,28921.16
dnh and dd,2020-01-01,27908.379999999997
dnh and dd,2020-02-01,26632.35
dnh and dd,2020-03-01,25376.507999999998
dnh and dd,2020-04-01,24120.665999999997
dnh and dd,2020-05-01,22864.824
dnh and dd,2020-06-01,21608.982
dnh and dd,2020-07-01,20353.14
dnh and dd,2020-08-01,20797.31
dnh and dd,2020-09-01,24997.39
dnh and dd,2020-10-01,27111.42
dnh and dd,2020-11-01,24921.170000000002
dnh and dd,2020-12-01,30961.56
dnh and dd,2021-01-01,31286.51
dnh and dd,2021-02-01,31155.97
dnh and dd,2021-03-01,35656.79
dnh and dd,2021-04-01,29307.47
dnh and dd,2021-05-01,26011.7
dnh and dd,2021-06-01,29409.81
dnh and dd,2021-07-01,32198.74
dnh and dd,2021-08-01,34008.33
dnh and dd,2021-09-01,34604.33
dnh and dd,2021-10-01,1434.1100000000001
dnh and dd,2021-11-01,33291.369999999995
dnh and dd,2021-12-01,40034.68
dnh and dd,2022-01-01,40352.8
dnh and dd,2022-02-01,38835.85
dnh and dd,2022-03-01,43325.23
dnh and dd,2022-04-01,39012.159999999996
dnh and dd,2022-05-01,40257.9
dnh and dd,2022-06-01,41469.83
dnh and dd,2022-07-01,39282.34
dnh and dd,2022-08-01,39528.18
dnh and dd,2022-09-01,39981.549999999996
dnh and dd,2022-10-01,35180.37
dnh and dd,2022-11-01,38826.24
dnh and dd,2022-12-01,42024.119999999995
dnh and dd,2023-01-01,41202.439999999995
dnh and dd,2023-02-01,37842.72
dnh and dd,2023-03-01,44372.76
dnh and dd,2023-04-01,37833.53
dnh and dd,2023-05-01,39509.869999999995
dnh and dd,2023-06-01,39126.29
dnh and dd,2023-07-01,40285.82
dnh and dd,2023-08-01,41284.810000000005
dnh and dd,2023-09-01,40300.600000000006
dnh and dd,2023-10-01,40425.689999999995
dnh and dd,2023-11-01,37187.23
dnh and dd,2023-12-01,42547.6
dnh and dd,2024-01-01,40586.2
dnh and dd,2024-02-01,39930.54
dnh and dd,2024-03-01,43851.76
dnh and dd,2024-04-01,37697.03
dnh and dd,2024-05-01,42435.81
dnh and dd,2024-06-01,44118.09
dnh and dd,2024-07-01,43216.07
dnh and dd,2024-08-01,43322.630000000005
dnh and dd,2024-09-01,45163.45
dnh and dd,2024-10-01,45376.649999999994
dnh and dd,2024-11-01,41719.64
dnh and dd,2024-12-01,46419.66
dnh and dd,2025-01-01,47432.22
dnh and dd,2025-02-01,42474.18
dnh and dd,2025-03-01,50022.090000000004
dnh and dd,2025-04-01,43498.96
dnh and dd,2025-05-01,45982.74
dnh and dd,2025-06-01,46486.649999999994
dnh and dd,2025-07-01,48844.21
dnh and dd,2025-08-01,46464.95
dnh and dd,2025-09-01,48879.28
dnh and dd,2025-10-01,44914.65
dnh and dd,2025-11-01,47670.04
dnh and dd,2025-12-01,52516.869999999995
dnh and dd,2026-01-01,52875.61
dnh and dd,2026-02-01,49951.14
dnh and dd,2026-03-01,57488.75
dnh and dd,2026-04-01,50283.71
dnh and dd,2026-05-01,56360.15
dnh and dd,2026-06-01,59067.479999999996
dnh and dd,2026-07-01,60098.75
goa,2018-07-01,7822.5
goa,2018-08-01,9089.19
goa,2018-09-01,8359.01
goa,2018-10-01,9418.38
goa,2018-11-01,8473.56
goa,2018-12-01,8575.85
goa,2019-01-01,8530.37
goa,2019-02-01,8700.51
goa,2019-03-01,9242.34
goa,2019-04-01,8209.8
goa,2019-05-01,8701.82
goa,2019-06-01,7919.68
goa,2019-07-01,7722.79
goa,2019-08-01,7424.99
goa,2019-09-01,6880.52
goa,2019-10-01,7134.07
goa,2019-11-01,7547.28
goa,2019-12-01,8009.78
goa,2020-01-01,8200.62
goa,2020-02-01,8119.59
goa,2020-03-01,8036.96
goa,2020-04-01,7954.33
goa,2020-05-01,7871.7
goa,2020-06-01,7789.07
goa,2020-07-01,7706.44
goa,2020-08-01,6919.82
goa,2020-09-01,8361.6
goa,2020-10-01,8585.31
goa,2020-11-01,8348.93
goa,2020-12-01,9528.73
goa,2021-01-01,9547.06
goa,2021-02-01,8833.34
goa,2021-03-01,10312.75
goa,2021-04-01,9595.93
goa,2021-05-01,8059.01
goa,2021-06-01,8919.43
goa,2021-07-01,9681.52
goa,2021-08-01,10770.8
goa,2021-09-01,9874.18
goa,2021-10-01,12536.12
goa,2021-11-01,10309.46
goa,2021-12-01,11760.81
goa,2022-01-01,19950.84
goa,2022-02-01,17251.43
goa,2022-03-01,19705.12
goa,2022-04-01,12355.81
goa,2022-05-01,12312.87
goa,2022-06-01,13651.69
goa,2022-07-01,14489.94
goa,2022-08-01,12277.88
goa,2022-09-01,12499.58
goa,2022-10-01,13889.63
goa,2022-11-01,12314.21
goa,2022-12-01,13307.59
goa,2023-01-01,12216.97
goa,2023-02-01,12067.26
goa,2023-03-01,13825.94
goa,2023-04-01,12204.29
goa,2023-05-01,12752.34
goa,2023-06-01,12276.22
goa,2023-07-01,12199.97
goa,2023-08-01,13050.72
goa,2023-09-01,11977.57
goa,2023-10-01,13007.35
goa,2023-11-01,12384.31
goa,2023-12-01,13902.34
goa,2024-01-01,13248.68
goa,2024-02-01,13115.34
goa,2024-03-01,14263.54
goa,2024-04-01,13152.95
goa,2024-05-01,15261.29
goa,2024-06-01,13333.08
goa,2024-07-01,12902.15
goa,2024-08-01,13866.55
goa,2024-09-01,13114.28
goa,2024-10-01,14265.08
goa,2024-11-01,14040.27
goa,2024-12-01,14427.14
goa,2025-01-01,15230.26
goa,2025-02-01,14208.14
goa,2025-03-01,16167.32
goa,2025-04-01,14342.23
goa,2025-05-01,14341.62
goa,2025-06-01,14322.94
goa,2025-07-01,14895.53
goa,2025-08-01,13629.96
goa,2025-09-01,14707.01
goa,2025-10-01,14393.15
goa,2025-11-01,14889.12
goa,2025-12-01,16210.24
goa,2026-01-01,16106.75
goa,2026-02-01,15702.63
goa,2026-03-01,17684.22
goa,2026-04-01,15538.62
goa,2026-05-01,16901.04
goa,2026-06-01,16578.3
goa,2026-07-01,17444.06
gujarat,2018-07-01,159498.95
gujarat,2018-08-01,199948.35
gujarat,2018-09-01,187290.41
gujarat,2018-10-01,235271.43
gujarat,2018-11-01,197899.29
gujarat,2018-12-01,227566.31
gujarat,2019-01-01,221009.93
gujarat,2019-02-01,215352.48
gujarat,2019-03-01,238456.34
gujarat,2019-04-01,228336.86
gujarat,2019-05-01,226810.25
gujarat,2019-06-01,213548.37
gujarat,2019-07-01,224117.73
gujarat,2019-08-01,216896.04
gujarat,2019-09-01,219308.62
gujarat,2019-10-01,214120.79
gujarat,2019-11-01,227046.02
gujarat,2019-12-01,244200.18
gujarat,2020-01-01,248885.43
gujarat,2020-02-01,238099.86
gujarat,2020-03-01,231995.15
gujarat,2020-04-01,225890.44
gujarat,2020-05-01,219785.72999999998
gujarat,2020-06-01,213681.02
gujarat,2020-07-01,207576.31
gujarat,2020-08-01,203746.14
gujarat,2020-09-01,240643.58
gujarat,2020-10-01,269776.67
gujarat,2020-11-01,239022.16
gujarat,2020-12-01,288241.81
gujarat,2021-01-01,292299.44
gujarat,2021-02-01,286836.72
gujarat,2021-03-01,327879.83
gujarat,2021-04-01,277823.28
gujarat,2021-05-01,242758.02
gujarat,2021-06-01,285505.49
gujarat,2021-07-01,306571.37
gujarat,2021-08-01,311266.25
gujarat,2021-09-01,320103.08
gujarat,2021-10-01,31964.67
gujarat,2021-11-01,317019.9
gujarat,2021-12-01,370771.68
gujarat,2022-01-01,360174.2
gujarat,2022-02-01,359787.26
gujarat,2022-03-01,408891.46
gujarat,2022-04-01,385285.2
gujarat,2022-05-01,373266.58
gujarat,2022-06-01,380569.93
gujarat,2022-07-01,380420.09
gujarat,2022-08-01,379658.0
gujarat,2022-09-01,386714.79
gujarat,2022-10-01,353439.61
gujarat,2022-11-01,393695.67
gujarat,2022-12-01,405493.56
gujarat,2023-01-01,396703.16
gujarat,2023-02-01,391068.87
gujarat,2023-03-01,433574.65
gujarat,2023-04-01,391790.33
gujarat,2023-05-01,401048.95
gujarat,2023-06-01,373942.83
gujarat,2023-07-01,393992.31
gujarat,2023-08-01,414935.65
gujarat,2023-09-01,402233.88
gujarat,2023-10-01,435355.97
gujarat,2023-11-01,361175.02
gujarat,2023-12-01,432333.71
gujarat,2024-01-01,423146.76
gujarat,2024-02-01,429544.27
gujarat,2024-03-01,459142.29
gujarat,2024-04-01,416437.23
gujarat,2024-05-01,444089.61
gujarat,2024-06-01,429564.91
gujarat,2024-07-01,435557.56
gujarat,2024-08-01,418377.09
gujarat,2024-09-01,453415.15
gujarat,2024-10-01,482746.33
gujarat,2024-11-01,419427.66
gujarat,2024-12-01,479952.0
gujarat,2025-01-01,493637.17
gujarat,2025-02-01,459832.05
gujarat,2025-03-01,522014.07
gujarat,2025-04-01,478148.6
gujarat,2025-05-01,497468.74
gujarat,2025-06-01,476870.66
gujarat,2025-07-01,516972.34
gujarat,2025-08-01,492165.63
gujarat,2025-09-01,527490.23
gujarat,2025-10-01,482816.15
gujarat,2025-11-01,526211.49
gujarat,2025-12-01,579369.1
gujarat,2026-01-01,580904.52
gujarat,2026-02-01,568413.71
gujarat,2026-03-01,628285.91
gujarat,2026-04-01,573287.54
gujarat,2026-05-01,604574.09
gujarat,2026-06-01,622420.05
gujarat,2026-07-01,637364.2
haryana,2018-07-01,141558.83
haryana,2018-08-01,153132.78
haryana,2018-09-01,156529.56
haryana,2018-10-01,168387.96
haryana,2018-11-01,144826.36
haryana,2018-12-01,156923.74
haryana,2019-01-01,152884.14
haryana,2019-02-01,147898.04
haryana,2019-03-01,164781.58
haryana,2019-04-01,148829.68
haryana,2019-05-01,153745.26
haryana,2019-06-01,139046.81
haryana,2019-07-01,144367.32
haryana,2019-08-01,140812.11
haryana,2019-09-01,152293.52
haryana,2019-10-01,144943.68
haryana,2019-11-01,145140.41
haryana,2019-12-01,151049.23
haryana,2020-01-01,156813.84
haryana,2020-02-01,154703.15
haryana,2020-03-01,151404.078
haryana,2020-04-01,148105.006
haryana,2020-05-01,144805.934
haryana,2020-06-01,141506.862
haryana,2020-07-01,138207.79
haryana,2020-08-01,143734.51
haryana,2020-09-01,169689.45
haryana,2020-10-01,185391.81
haryana,2020-11-01,160389.83
haryana,2020-12-01,178321.6
haryana,2021-01-01,177612.21
haryana,2021-02-01,179529.39
haryana,2021-03-01,203770.79
haryana,2021-04-01,174150.3
haryana,2021-05-01,123658.98
haryana,2021-06-01,169365.76
haryana,2021-07-01,189214.12
haryana,2021-08-01,189141.58
haryana,2021-09-01,201490.7
haryana,2021-10-01,197155.9
haryana,2021-11-01,184072.41
haryana,2021-12-01,214357.93
haryana,2022-01-01,208763.17
haryana,2022-02-01,212019.63
haryana,2022-03-01,245575.25
haryana,2022-04-01,223383.58
haryana,2022-05-01,221526.85
haryana,2022-06-01,220693.15
haryana,2022-07-01,227068.2
haryana,2022-08-01,232461.05
haryana,2022-09-01,252728.82
haryana,2022-10-01,225263.31
haryana,2022-11-01,227627.12
haryana,2022-12-01,235630.77
haryana,2023-01-01,236605.66
haryana,2023-02-01,232993.56
haryana,2023-03-01,264604.9
haryana,2023-04-01,238117.95
haryana,2023-05-01,246262.11
haryana,2023-06-01,237665.82
haryana,2023-07-01,247710.57
haryana,2023-08-01,257277.79
haryana,2023-09-01,281924.25
haryana,2023-10-01,287833.24
haryana,2023-11-01,242114.36
haryana,2023-12-01,262107.96
haryana,2024-01-01,267670.86
haryana,2024-02-01,267157.93
haryana,2024-03-01,292125.69
haryana,2024-04-01,263453.44
haryana,2024-05-01,278927.39
haryana,2024-06-01,268431.78
haryana,2024-07-01,282134.76
haryana,2024-08-01,282132.88
haryana,2024-09-01,317712.29
haryana,2024-10-01,311988.37
haryana,2024-11-01,270609.06
haryana,2024-12-01,298091.46
haryana,2025-01-01,313165.31
haryana,2025-02-01,291982.4
haryana,2025-03-01,337247.94
haryana,2025-04-01,303476.58
haryana,2025-05-01,314199.89
haryana,2025-06-01,299548.28
haryana,2025-07-01,322671.3
haryana,2025-08-01,326544.46
haryana,2025-09-01,373403.5
haryana,2025-10-01,326558.02
haryana,2025-11-01,325920.89
haryana,2025-12-01,361451.67
haryana,2026-01-01,358231.22
haryana,2026-02-01,355892.87
haryana,2026-03-01,398446.62
haryana,2026-04-01,365949.23
haryana,2026-05-01,383985.23
haryana,2026-06-01,386890.55
haryana,2026-07-01,414498.03
himachal pradesh,2018-07-01,20094.6
himachal pradesh,2018-08-01,23513.34
himachal pradesh,2018-09-01,22942.04
himachal pradesh,2018-10-01,23943.87
himachal pradesh,2018-11-01,20674.93
himachal pradesh,2018-12-01,22505.96
himachal pradesh,2019-01-01,22005.11
himachal pradesh,2019-02-01,20773.61
himachal pradesh,2019-03-01,23694.99
himachal pradesh,2019-04-01,22368.7
himachal pradesh,2019-05-01,23370.03
himachal pradesh,2019-06-01,21892.21
himachal pradesh,2019-07-01,22721.21
himachal pradesh,2019-08-01,21912.57
himachal pradesh,2019-09-01,22760.81
himachal pradesh,2019-10-01,21987.07
himachal pradesh,2019-11-01,22227.82
himachal pradesh,2019-12-01,22260.27
himachal pradesh,2020-01-01,22510.04
himachal pradesh,2020-02-01,22281.74
himachal pradesh,2020-03-01,22217.888000000003
himachal pradesh,2020-04-01,22154.036
himachal pradesh,2020-05-01,22090.184
himachal pradesh,2020-06-01,22026.332
himachal pradesh,2020-07-01,21962.48
himachal pradesh,2020-08-01,22380.05
himachal pradesh,2020-09-01,25346.79
himachal pradesh,2020-10-01,26458.34
himachal pradesh,2020-11-01,22252.44
himachal pradesh,2020-12-01,25878.1
himachal pradesh,2021-01-01,25298.88
himachal pradesh,2021-02-01,24984.06
himachal pradesh,2021-03-01,28192.76
himachal pradesh,2021-04-01,26416.29
himachal pradesh,2021-05-01,23413.78
himachal pradesh,2021-06-01,25891.03
himachal pradesh,2021-07-01,28534.31
himachal pradesh,2021-08-01,28659.8
himachal pradesh,2021-09-01,30179.07
himachal pradesh,2021-10-01,28360.72
himachal pradesh,2021-11-01,26535.07
himachal pradesh,2021-12-01,30394.99
himachal pradesh,2022-01-01,29472.17
himachal pradesh,2022-02-01,28825.89
himachal pradesh,2022-03-01,32705.82
himachal pradesh,2022-04-01,31451.97
himachal pradesh,2022-05-01,32391.94
himachal pradesh,2022-06-01,32411.26
himachal pradesh,2022-07-01,31980.14
himachal pradesh,2022-08-01,31918.98
himachal pradesh,2022-09-01,32742.26
himachal pradesh,2022-10-01,29754.89
himachal pradesh,2022-11-01,31136.06
himachal pradesh,2022-12-01,32038.47
himachal pradesh,2023-01-01,30163.85
himachal pradesh,2023-02-01,30143.16
himachal pradesh,2023-03-01,35503.93
himachal pradesh,2023-04-01,32206.49
himachal pradesh,2023-05-01,33641.09
himachal pradesh,2023-06-01,32171.94
himachal pradesh,2023-07-01,30157.63
himachal pradesh,2023-08-01,31856.07
himachal pradesh,2023-09-01,33722.62
himachal pradesh,2023-10-01,34135.04
himachal pradesh,2023-11-01,29558.59
himachal pradesh,2023-12-01,32408.7
himachal pradesh,2024-01-01,31679.29
himachal pradesh,2024-02-01,31837.91
himachal pradesh,2024-03-01,34588.21
himachal pradesh,2024-04-01,31593.92
himachal pradesh,2024-05-01,34915.59
himachal pradesh,2024-06-01,33313.24
himachal pradesh,2024-07-01,34537.21
himachal pradesh,2024-08-01,34465.79
himachal pradesh,2024-09-01,34612.16
himachal pradesh,2024-10-01,35513.16
himachal pradesh,2024-11-01,32104.0
himachal pradesh,2024-12-01,33783.47
himachal pradesh,2025-01-01,35866.67
himachal pradesh,2025-02-01,32875.23
himachal pradesh,2025-03-01,38198.14
himachal pradesh,2025-04-01,35036.02
himachal pradesh,2025-05-01,37125.77
himachal pradesh,2025-06-01,35749.23
himachal pradesh,2025-07-01,37528.82
himachal pradesh,2025-08-01,34274.68
himachal pradesh,2025-09-01,36085.0
himachal pradesh,2025-10-01,33847.71
himachal pradesh,2025-11-01,35321.98
himachal pradesh,2025-12-01,38671.15
himachal pradesh,2026-01-01,38410.45
himachal pradesh,2026-02-01,37913.0
himachal pradesh,2026-03-01,43799.6
himachal pradesh,2026-04-01,39587.38
himachal pradesh,2026-05-01,41615.93
himachal pradesh,2026-06-01,43687.01
himachal pradesh,2026-07-01,45030.7
jammu and kashmir,2018-07-01,8894.4
jammu and kashmir,2018-08-01,9939.31
jammu and kashmir,2018-09-01,9843.69
jammu and kashmir,2018-10-01,9845.46
jammu and kashmir,2018-11-01,8365.71
jammu and kashmir,2018-12-01,8358.35
jammu and kashmir,2019-01-01,7715.11
jammu and kashmir,2019-02-01,6874.76
jammu and kashmir,2019-03-01,10443.88
jammu and kashmir,2019-04-01,9780.92
jammu and kashmir,2019-05-01,10449.56
jammu and kashmir,2019-06-01,10019.46
jammu and kashmir,2019-07-01,10571.94
jammu and kashmir,2019-08-01,7462.37
jammu and kashmir,2019-09-01,7864.61
jammu and kashmir,2019-10-01,8047.26
jammu and kashmir,2019-11-01,7977.96
jammu and kashmir,2019-12-01,7506.06
jammu and kashmir,2020-01-01,7851.11
jammu and kashmir,2020-02-01,8682.34
jammu and kashmir,2020-03-01,9060.16
jammu and kashmir,2020-04-01,9437.98
jammu and kashmir,2020-05-01,9815.8
jammu and kashmir,2020-06-01,10193.62
jammu and kashmir,2020-07-01,10571.44
jammu and kashmir,2020-08-01,9827.15
jammu and kashmir,2020-09-01,10556.8
jammu and kashmir,2020-10-01,10885.19
jammu and kashmir,2020-11-01,9330.41
jammu and kashmir,2020-12-01,9571.2
jammu and kashmir,2021-01-01,8818.0
jammu and kashmir,2021-02-01,10371.39
jammu and kashmir,2021-03-01,12728.84
jammu and kashmir,2021-04-01,11987.61
jammu and kashmir,2021-05-01,9657.09
jammu and kashmir,2021-06-01,12250.4
jammu and kashmir,2021-07-01,12530.64
jammu and kashmir,2021-08-01,12228.95
jammu and kashmir,2021-09-01,12333.9
jammu and kashmir,2021-10-01,10819.06
jammu and kashmir,2021-11-01,11354.72
jammu and kashmir,2021-12-01,11911.33
jammu and kashmir,2022-01-01,10425.9
jammu and kashmir,2022-02-01,11865.87
jammu and kashmir,2022-03-01,15410.28
jammu and kashmir,2022-04-01,14421.2
jammu and kashmir,2022-05-01,14497.86
jammu and kashmir,2022-06-01,14584.66
jammu and kashmir,2022-07-01,14658.13
jammu and kashmir,2022-08-01,14486.74
jammu and kashmir,2022-09-01,14905.5
jammu and kashmir,2022-10-01,13599.44
jammu and kashmir,2022-11-01,13712.68
jammu and kashmir,2022-12-01,13130.75
jammu and kashmir,2023-01-01,12486.94
jammu and kashmir,2023-02-01,13195.15
jammu and kashmir,2023-03-01,17303.4
jammu and kashmir,2023-04-01,14586.18
jammu and kashmir,2023-05-01,15917.18
jammu and kashmir,2023-06-01,15424.49
jammu and kashmir,2023-07-01,15913.54
jammu and kashmir,2023-08-01,16812.03
jammu and kashmir,2023-09-01,16223.12
jammu and kashmir,2023-10-01,15744.97
jammu and kashmir,2023-11-01,14186.25
jammu and kashmir,2023-12-01,14751.91
jammu and kashmir,2024-01-01,13706.54
jammu and kashmir,2024-02-01,14489.72
jammu and kashmir,2024-03-01,18315.47
jammu and kashmir,2024-04-01,15193.35
jammu and kashmir,2024-05-01,17971.94
jammu and kashmir,2024-06-01,16800.54
jammu and kashmir,2024-07-01,17320.47
jammu and kashmir,2024-08-01,16948.16
jammu and kashmir,2024-09-01,16977.37
jammu and kashmir,2024-10-01,17396.38
jammu and kashmir,2024-11-01,15456.68
jammu and kashmir,2024-12-01,15254.34
jammu and kashmir,2025-01-01,16216.4
jammu and kashmir,2025-02-01,16036.66
jammu and kashmir,2025-03-01,20131.13
jammu and kashmir,2025-04-01,17836.05
jammu and kashmir,2025-05-01,18400.49
jammu and kashmir,2025-06-01,17803.14
jammu and kashmir,2025-07-01,18693.26
jammu and kashmir,2025-08-01,16168.56
jammu and kashmir,2025-09-01,17419.27
jammu and kashmir,2025-10-01,18985.29
jammu and kashmir,2025-11-01,18171.2
jammu and kashmir,2025-12-01,18072.01
jammu and kashmir,2026-01-01,17816.61
jammu and kashmir,2026-02-01,18590.76
jammu and kashmir,2026-03-01,22157.69
jammu and kashmir,2026-04-01,20220.93
jammu and kashmir,2026-05-01,21468.36
jammu and kashmir,2026-06-01,22048.51
jammu and kashmir,2026-07-01,22357.32
jharkhand,2018-07-01,30414.67
jharkhand,2018-08-01,31692.06
jharkhand,2018-09-01,33090.03
jharkhand,2018-10-01,33471.1
jharkhand,2018-11-01,31878.55
jharkhand,2018-12-01,31451.97
jharkhand,2019-01-01,33107.32
jharkhand,2019-02-01,30939.49
jharkhand,2019-03-01,35773.89
jharkhand,2019-04-01,30938.59
jharkhand,2019-05-01,31369.24
jharkhand,2019-06-01,30172.68
jharkhand,2019-07-01,28330.18
jharkhand,2019-08-01,25831.95
jharkhand,2019-09-01,25629.12
jharkhand,2019-10-01,24259.14
jharkhand,2019-11-01,27084.31
jharkhand,2019-12-01,28213.5
jharkhand,2020-01-01,30261.33
jharkhand,2020-02-01,28803.13
jharkhand,2020-03-01,28120.388
jharkhand,2020-04-01,27437.646
jharkhand,2020-05-01,26754.904
jharkhand,2020-06-01,26072.162
jharkhand,2020-07-01,25389.42
jharkhand,2020-08-01,25160.36
jharkhand,2020-09-01,28187.96
jharkhand,2020-10-01,31532.75
jharkhand,2020-11-01,31616.89
jharkhand,2020-12-01,37015.5
jharkhand,2021-01-01,36003.59
jharkhand,2021-02-01,35731.07
jharkhand,2021-03-01,42855.69
jharkhand,2021-04-01,36582.39
jharkhand,2021-05-01,29985.52
jharkhand,2021-06-01,34859.91
jharkhand,2021-07-01,37120.96
jharkhand,2021-08-01,38303.11
jharkhand,2021-09-01,39293.07
jharkhand,2021-10-01,39955.33
jharkhand,2021-11-01,40330.37
jharkhand,2021-12-01,70378.12
jharkhand,2022-01-01,45394.18
jharkhand,2022-02-01,47952.98
jharkhand,2022-03-01,57178.24
jharkhand,2022-04-01,51255.84
jharkhand,2022-05-01,50706.51
jharkhand,2022-06-01,49266.22
jharkhand,2022-07-01,50543.6
jharkhand,2022-08-01,49785.15
jharkhand,2022-09-01,49445.81
jharkhand,2022-10-01,49228.64
jharkhand,2022-11-01,51831.57
jharkhand,2022-12-01,54092.38
jharkhand,2023-01-01,54276.11
jharkhand,2023-02-01,54477.54
jharkhand,2023-03-01,62550.21
jharkhand,2023-04-01,54206.98
jharkhand,2023-05-01,55498.45
jharkhand,2023-06-01,53763.76
jharkhand,2023-07-01,52887.01
jharkhand,2023-08-01,53032.61
jharkhand,2023-09-01,54567.62
jharkhand,2023-10-01,54599.33
jharkhand,2023-11-01,53877.48
jharkhand,2023-12-01,55278.84
jharkhand,2024-01-01,54703.89
jharkhand,2024-02-01,54891.03
jharkhand,2024-03-01,61024.97
jharkhand,2024-04-01,53385.38
jharkhand,2024-05-01,56196.76
jharkhand,2024-06-01,54795.37
jharkhand,2024-07-01,54110.03
jharkhand,2024-08-01,51696.29
jharkhand,2024-09-01,53766.06
jharkhand,2024-10-01,56769.54
jharkhand,2024-11-01,53581.2
jharkhand,2024-12-01,57668.58
jharkhand,2025-01-01,61099.83
jharkhand,2025-02-01,57248.6
jharkhand,2025-03-01,68101.63
jharkhand,2025-04-01,57775.48
jharkhand,2025-05-01,59807.3
jharkhand,2025-06-01,54445.58
jharkhand,2025-07-01,54109.62
jharkhand,2025-08-01,55258.28
jharkhand,2025-09-01,58385.01
jharkhand,2025-10-01,58945.41
jharkhand,2025-11-01,61233.19
jharkhand,2025-12-01,66265.02
jharkhand,2026-01-01,67535.03
jharkhand,2026-02-01,67713.56
jharkhand,2026-03-01,75891.51
jharkhand,2026-04-01,66894.86
jharkhand,2026-05-01,67990.53
jharkhand,2026-06-01,66322.83
jharkhand,2026-07-01,68733.33
karnataka,2018-07-01,136762.75
karnataka,2018-08-01,150723.98
karnataka,2018-09-01,149019.01
karnataka,2018-10-01,154453.11
karnataka,2018-11-01,138387.96
karnataka,2018-12-01,150603.66
karnataka,2019-01-01,146265.77
karnataka,2019-02-01,142220.7
karnataka,2019-03-01,163602.82
karnataka,2019-04-01,137001.22
karnataka,2019-05-01,146788.03
karnataka,2019-06-01,140567.25
karnataka,2019-07-01,144885.98
karnataka,2019-08-01,141230.71
karnataka,2019-09-01,140912.15
karnataka,2019-10-01,136927.33
karnataka,2019-11-01,140154.24
karnataka,2019-12-01,149298.1
karnataka,2020-01-01,150797.16
karnataka,2020-02-01,149313.58
karnataka,2020-03-01,145805.38999999998
karnataka,2020-04-01,142297.19999999998
karnataka,2020-05-01,138789.01
karnataka,2020-06-01,135280.82
karnataka,2020-07-01,131772.63
karnataka,2020-08-01,136604.41
karnataka,2020-09-01,157902.58
karnataka,2020-10-01,164091.32
karnataka,2020-11-01,152279.1
karnataka,2020-12-01,174613.65
karnataka,2021-01-01,171177.87
karnataka,2021-02-01,170571.55
karnataka,2021-03-01,203340.81
karnataka,2021-04-01,170935.41
karnataka,2021-05-01,120599.51
karnataka,2021-06-01,160120.78
karnataka,2021-07-01,192561.39
karnataka,2021-08-01,199535.9
karnataka,2021-09-01,212883.39
karnataka,2021-10-01,179218.96
karnataka,2021-11-01,189826.44
karnataka,2021-12-01,349050.02
karnataka,2022-01-01,211338.59
karnataka,2022-02-01,212041.87
karnataka,2022-03-01,255199.39
karnataka,2022-04-01,223962.52
karnataka,2022-05-01,225139.92
karnataka,2022-06-01,233272.48
karnataka,2022-07-01,234708.91
karnataka,2022-08-01,237437.71
karnataka,2022-09-01,255867.78
karnataka,2022-10-01,234104.25
karnataka,2022-11-01,236428.71
karnataka,2022-12-01,254698.89
karnataka,2023-01-01,252840.18
karnataka,2023-02-01,241082.64
karnataka,2023-03-01,285010.03
karnataka,2023-04-01,244936.24
karnataka,2023-05-01,253284.65
karnataka,2023-06-01,256014.24
karnataka,2023-07-01,258246.75
karnataka,2023-08-01,267395.94
karnataka,2023-09-01,270070.88
karnataka,2023-10-01,274976.58
karnataka,2023-11-01,253328.75
karnataka,2023-12-01,279866.71
karnataka,2024-01-01,281749.91
karnataka,2024-02-01,285241.44
karnataka,2024-03-01,313905.05
karnataka,2024-04-01,262223.09
karnataka,2024-05-01,289680.38
karnataka,2024-06-01,284877.87
karnataka,2024-07-01,294177.32
karnataka,2024-08-01,301552.11
karnataka,2024-09-01,320981.89
karnataka,2024-10-01,307154.78
karnataka,2024-11-01,291052.5
karnataka,2024-12-01,315029.92
karnataka,2025-01-01,330029.23
karnataka,2025-02-01,304361.39
karnataka,2025-03-01,360001.03
karnataka,2025-04-01,310481.85
karnataka,2025-05-01,320511.24
karnataka,2025-06-01,320418.2
karnataka,2025-07-01,347121.65
karnataka,2025-08-01,342559.08
karnataka,2025-09-01,375499.72
karnataka,2025-10-01,333291.3
karnataka,2025-11-01,337872.24
